date,driver_number,lap_number,x,y,z
2023-09-03T14:17:08.700000+00:00,16,38,-1083,2681,1889
2023-09-03T14:17:09.020000+00:00,16,38,-1057,2981,1890
2023-09-03T14:17:09.220000+00:00,16,38,-1031,3281,1892
2023-09-03T14:17:09.540000+00:00,16,38,-1015,3469,1892
2023-09-03T14:17:09.760000+00:00,16,38,-997,3676,1894
2023-09-03T14:17:09.920000+00:00,16,38,-984,3827,1895
2023-09-03T14:17:10.240000+00:00,16,38,-958,4128,1896
2023-09-03T14:17:10.440000+00:00,16,38,-937,4372,1897
2023-09-03T14:17:10.700000+00:00,16,38,-921,4559,1898
2023-09-03T14:17:10.920000+00:00,16,38,-903,4766,1899
2023-09-03T14:17:11.220000+00:00,16,38,-879,5047,1901
2023-09-03T14:17:11.500000+00:00,16,38,-851,5364,1902
2023-09-03T14:17:11.779000+00:00,16,38,-834,5569,1903
2023-09-03T14:17:11.960000+00:00,16,38,-819,5736,1904
2023-09-03T14:17:12.139000+00:00,16,38,-805,5903,1905
2023-09-03T14:17:12.399000+00:00,16,38,-785,6143,1906
2023-09-03T14:17:12.599000+00:00,16,38,-768,6348,1908
2023-09-03T14:17:12.939000+00:00,16,38,-738,6695,1910
2023-09-03T14:17:13.119000+00:00,16,38,-724,6858,1911
2023-09-03T14:17:13.320000+00:00,16,38,-706,7080,1912
2023-09-03T14:17:13.680000+00:00,16,38,-687,7310,1913
2023-09-03T14:17:13.820000+00:00,16,38,-680,7395,1913
2023-09-03T14:17:14.039000+00:00,16,38,-668,7537,1914
2023-09-03T14:17:14.279000+00:00,16,38,-656,7674,1915
2023-09-03T14:17:14.579000+00:00,16,38,-638,7861,1916
2023-09-03T14:17:14.819000+00:00,16,38,-632,7917,1916
2023-09-03T14:17:15.200000+00:00,16,38,-601,8069,1918
2023-09-03T14:17:15.439000+00:00,16,38,-586,8113,1918
2023-09-03T14:17:15.740000+00:00,16,38,-551,8183,1918
2023-09-03T14:17:15.959000+00:00,16,38,-508,8239,1919
2023-09-03T14:17:16.300000+00:00,16,38,-464,8274,1919
2023-09-03T14:17:16.540000+00:00,16,38,-419,8295,1920
2023-09-03T14:17:16.799000+00:00,16,38,-368,8308,1920
2023-09-03T14:17:17+00:00,16,38,-307,8319,1920
2023-09-03T14:17:17.300000+00:00,16,38,-275,8328,1920
2023-09-03T14:17:17.620000+00:00,16,38,-202,8371,1920
2023-09-03T14:17:17.901000+00:00,16,38,-186,8390,1921
2023-09-03T14:17:18.160000+00:00,16,38,-164,8432,1921
2023-09-03T14:17:18.339000+00:00,16,38,-155,8462,1922
2023-09-03T14:17:18.659000+00:00,16,38,-143,8534,1922
2023-09-03T14:17:19.079000+00:00,16,38,-143,8615,1923
2023-09-03T14:17:19.399000+00:00,16,38,-146,8649,1923
2023-09-03T14:17:19.560000+00:00,16,38,-150,8680,1923
2023-09-03T14:17:19.739000+00:00,16,38,-157,8717,1924
2023-09-03T14:17:20.080000+00:00,16,38,-183,8828,1925
2023-09-03T14:17:20.360000+00:00,16,38,-192,8864,1924
2023-09-03T14:17:20.620000+00:00,16,38,-212,8935,1925
2023-09-03T14:17:20.819000+00:00,16,38,-227,8994,1925
2023-09-03T14:17:21.139000+00:00,16,38,-258,9110,1926
2023-09-03T14:17:21.520000+00:00,16,38,-296,9263,1926
2023-09-03T14:17:21.860000+00:00,16,38,-321,9368,1926
2023-09-03T14:17:22.140000+00:00,16,38,-348,9490,1928
2023-09-03T14:17:22.320000+00:00,16,38,-365,9573,1928
2023-09-03T14:17:22.499000+00:00,16,38,-381,9661,1929
2023-09-03T14:17:22.740000+00:00,16,38,-404,9827,1930
2023-09-03T14:17:23.180000+00:00,16,38,-419,10028,1930
2023-09-03T14:17:23.380000+00:00,16,38,-426,10230,1932
2023-09-03T14:17:23.640000+00:00,16,38,-426,10303,1932
2023-09-03T14:17:23.920000+00:00,16,38,-426,10479,1933
2023-09-03T14:17:24.060000+00:00,16,38,-424,10569,1934
2023-09-03T14:17:24.280000+00:00,16,38,-419,10714,1934
2023-09-03T14:17:24.520000+00:00,16,38,-409,10876,1935
2023-09-03T14:17:24.721000+00:00,16,38,-399,11013,1935
2023-09-03T14:17:24.919000+00:00,16,38,-385,11153,1936
2023-09-03T14:17:25.119000+00:00,16,38,-368,11294,1936
2023-09-03T14:17:25.419000+00:00,16,38,-321,11583,1936
2023-09-03T14:17:25.860000+00:00,16,38,-263,11831,1936
2023-09-03T14:17:26.019000+00:00,16,38,-229,11948,1937
2023-09-03T14:17:26.239000+00:00,16,38,-153,12166,1936
2023-09-03T14:17:26.620000+00:00,16,38,-60,12381,1937
2023-09-03T14:17:26.859000+00:00,16,38,25,12551,1936
2023-09-03T14:17:27.039000+00:00,16,38,97,12675,1936
2023-09-03T14:17:27.160000+00:00,16,38,148,12757,1936
2023-09-03T14:17:27.440000+00:00,16,38,278,12943,1936
2023-09-03T14:17:27.619000+00:00,16,38,369,13057,1938
2023-09-03T14:17:27.879000+00:00,16,38,546,13247,1938
2023-09-03T14:17:28.120000+00:00,16,38,784,13456,1938
2023-09-03T14:17:28.560000+00:00,16,38,986,13606,1939
2023-09-03T14:17:28.720000+00:00,16,38,1156,13716,1941
2023-09-03T14:17:29.200000+00:00,16,38,1455,13879,1942
2023-09-03T14:17:29.380000+00:00,16,38,1658,13972,1943
2023-09-03T14:17:29.620000+00:00,16,38,1786,14023,1944
2023-09-03T14:17:29.980000+00:00,16,38,2083,14119,1947
2023-09-03T14:17:30.160000+00:00,16,38,2236,14158,1948
2023-09-03T14:17:30.280000+00:00,16,38,2339,14181,1949
2023-09-03T14:17:30.620000+00:00,16,38,2756,14256,1953
2023-09-03T14:17:30.920000+00:00,16,38,2896,14276,1954
2023-09-03T14:17:31.080000+00:00,16,38,3038,14294,1955
2023-09-03T14:17:31.281000+00:00,16,38,3215,14314,1957
2023-09-03T14:17:31.579000+00:00,16,38,3590,14347,1959
2023-09-03T14:17:31.959000+00:00,16,38,3824,14366,1961
2023-09-03T14:17:32.139000+00:00,16,38,3987,14381,1962
2023-09-03T14:17:32.340000+00:00,16,38,4200,14398,1964
2023-09-03T14:17:32.600000+00:00,16,38,4429,14415,1965
2023-09-03T14:17:32.880000+00:00,16,38,4674,14432,1966
2023-09-03T14:17:33.039000+00:00,16,38,4820,14440,1967
2023-09-03T14:17:33.260000+00:00,16,38,5022,14451,1967
2023-09-03T14:17:33.500000+00:00,16,38,5335,14465,1967
2023-09-03T14:17:33.820000+00:00,16,38,5533,14472,1967
2023-09-03T14:17:34.080000+00:00,16,38,5750,14482,1967
2023-09-03T14:17:34.199000+00:00,16,38,5844,14485,1967
2023-09-03T14:17:34.459000+00:00,16,38,6028,14491,1966
2023-09-03T14:17:34.620000+00:00,16,38,6207,14498,1966
2023-09-03T14:17:35.060000+00:00,16,38,6361,14505,1966
2023-09-03T14:17:35.160000+00:00,16,38,6406,14509,1965
2023-09-03T14:17:35.380000+00:00,16,38,6495,14520,1965
2023-09-03T14:17:35.579000+00:00,16,38,6570,14535,1965
2023-09-03T14:17:35.980000+00:00,16,38,6713,14581,1964
2023-09-03T14:17:36.240000+00:00,16,38,6772,14610,1963
2023-09-03T14:17:36.560000+00:00,16,38,6843,14661,1962
2023-09-03T14:17:36.780000+00:00,16,38,6888,14718,1963
2023-09-03T14:17:37.120000+00:00,16,38,6922,14789,1962
2023-09-03T14:17:37.260000+00:00,16,38,6940,14827,1962
2023-09-03T14:17:37.440000+00:00,16,38,6966,14871,1961
2023-09-03T14:17:37.801000+00:00,16,38,7069,14977,1961
2023-09-03T14:17:38.239000+00:00,16,38,7147,15027,1961
2023-09-03T14:17:38.399000+00:00,16,38,7192,15050,1961
2023-09-03T14:17:38.620000+00:00,16,38,7257,15076,1961
2023-09-03T14:17:38.819000+00:00,16,38,7339,15103,1960
2023-09-03T14:17:39.279000+00:00,16,38,7482,15136,1959
2023-09-03T14:17:39.319000+00:00,16,38,7497,15139,1959
2023-09-03T14:17:39.619000+00:00,16,38,7617,15160,1958
2023-09-03T14:17:40.300000+00:00,16,38,7921,15224,1957
2023-09-03T14:17:40.560000+00:00,16,38,8048,15261,1956
2023-09-03T14:17:40.820000+00:00,16,38,8257,15325,1955
2023-09-03T14:17:41.259000+00:00,16,38,8409,15372,1953
2023-09-03T14:17:41.480000+00:00,16,38,8533,15414,1953
2023-09-03T14:17:41.680000+00:00,16,38,8683,15471,1953
2023-09-03T14:17:42.020000+00:00,16,38,8848,15536,1952
2023-09-03T14:17:42.320000+00:00,16,38,9030,15605,1951
2023-09-03T14:17:42.560000+00:00,16,38,9255,15683,1950
2023-09-03T14:17:42.980000+00:00,16,38,9458,15752,1950
2023-09-03T14:17:43.280000+00:00,16,38,9631,15808,1948
2023-09-03T14:17:43.520000+00:00,16,38,9769,15848,1946
2023-09-03T14:17:43.800000+00:00,16,38,9919,15876,1944
2023-09-03T14:17:43.980000+00:00,16,38,10051,15882,1942
2023-09-03T14:17:44.341000+00:00,16,38,10188,15869,1941
2023-09-03T14:17:44.601000+00:00,16,38,10367,15819,1939
2023-09-03T14:17:44.979000+00:00,16,38,10465,15770,1938
2023-09-03T14:17:45.259000+00:00,16,38,10568,15698,1938
2023-09-03T14:17:45.460000+00:00,16,38,10665,15605,1937
2023-09-03T14:17:45.819000+00:00,16,38,10737,15509,1936
2023-09-03T14:17:46.020000+00:00,16,38,10808,15374,1937
2023-09-03T14:17:46.339000+00:00,16,38,10843,15282,1936
2023-09-03T14:17:46.580000+00:00,16,38,10877,15163,1936
2023-09-03T14:17:46.860000+00:00,16,38,10905,15016,1936
2023-09-03T14:17:47.020000+00:00,16,38,10918,14928,1936
2023-09-03T14:17:47.180000+00:00,16,38,10929,14837,1935
2023-09-03T14:17:47.340000+00:00,16,38,10939,14745,1935
2023-09-03T14:17:47.640000+00:00,16,38,10955,14565,1934
2023-09-03T14:17:47.920000+00:00,16,38,10971,14328,1933
2023-09-03T14:17:48.240000+00:00,16,38,10980,14187,1933
2023-09-03T14:17:48.540000+00:00,16,38,10994,13988,1933
2023-09-03T14:17:48.720000+00:00,16,38,11010,13797,1933
2023-09-03T14:17:49.060000+00:00,16,38,11026,13629,1932
2023-09-03T14:17:49.380000+00:00,16,38,11047,13412,1932
2023-09-03T14:17:49.480000+00:00,16,38,11059,13268,1933
2023-09-03T14:17:49.940000+00:00,16,38,11067,13042,1932
2023-09-03T14:17:50.240000+00:00,16,38,11062,12947,1931
2023-09-03T14:17:50.600000+00:00,16,38,11013,12738,1928
2023-09-03T14:17:50.980000+00:00,16,38,10928,12588,1927
2023-09-03T14:17:51.400000+00:00,16,38,10848,12498,1929
2023-09-03T14:17:51.479000+00:00,16,38,10823,12475,1930
2023-09-03T14:17:51.779000+00:00,16,38,10715,12394,1930
2023-09-03T14:17:52+00:00,16,38,10628,12340,1930
2023-09-03T14:17:52.220000+00:00,16,38,10535,12288,1928
2023-09-03T14:17:52.480000+00:00,16,38,10382,12210,1927
2023-09-03T14:17:52.740000+00:00,16,38,10296,12167,1926
2023-09-03T14:17:53.040000+00:00,16,38,10145,12091,1925
2023-09-03T14:17:53.320000+00:00,16,38,9999,12015,1924
2023-09-03T14:17:53.459000+00:00,16,38,9924,11975,1924
2023-09-03T14:17:53.640000+00:00,16,38,9826,11922,1925
2023-09-03T14:17:53.900000+00:00,16,38,9563,11780,1925
2023-09-03T14:17:54.180000+00:00,16,38,9476,11734,1925
2023-09-03T14:17:54.400000+00:00,16,38,9347,11664,1925
2023-09-03T14:17:54.579000+00:00,16,38,9239,11604,1924
2023-09-03T14:17:54.980000+00:00,16,38,8944,11435,1924
2023-09-03T14:17:55.320000+00:00,16,38,8779,11340,1925
2023-09-03T14:17:55.439000+00:00,16,38,8701,11297,1925
2023-09-03T14:17:55.800000+00:00,16,38,8410,11135,1925
2023-09-03T14:17:56.020000+00:00,16,38,8317,11082,1924
2023-09-03T14:17:56.360000+00:00,16,38,8085,10949,1926
2023-09-03T14:17:56.480000+00:00,16,38,8002,10902,1926
2023-09-03T14:17:56.680000+00:00,16,38,7865,10820,1926
2023-09-03T14:17:56.880000+00:00,16,38,7728,10734,1928
2023-09-03T14:17:57.121000+00:00,16,38,7565,10625,1927
2023-09-03T14:17:57.320000+00:00,16,38,7416,10517,1927
2023-09-03T14:17:57.480000+00:00,16,38,7311,10435,1927
2023-09-03T14:17:57.800000+00:00,16,38,7101,10263,1924
2023-09-03T14:17:58.039000+00:00,16,38,6942,10135,1920
2023-09-03T14:17:58.259000+00:00,16,38,6799,10013,1916
2023-09-03T14:17:58.439000+00:00,16,38,6682,9910,1913
2023-09-03T14:17:58.540000+00:00,16,38,6616,9853,1910
2023-09-03T14:17:58.760000+00:00,16,38,6471,9726,1906
2023-09-03T14:17:59.040000+00:00,16,38,6232,9519,1898
2023-09-03T14:17:59.360000+00:00,16,38,6072,9379,1893
2023-09-03T14:17:59.699000+00:00,16,38,5749,9099,1884
2023-09-03T14:18:00.100000+00:00,16,38,5491,8875,1877
2023-09-03T14:18:00.440000+00:00,16,38,5342,8745,1877
2023-09-03T14:18:00.619000+00:00,16,38,5125,8556,1876
2023-09-03T14:18:01.139000+00:00,16,38,4811,8283,1878
2023-09-03T14:18:01.500000+00:00,16,38,4620,8117,1883
2023-09-03T14:18:01.659000+00:00,16,38,4510,8022,1885
2023-09-03T14:18:01.860000+00:00,16,38,4374,7903,1888
2023-09-03T14:18:02.060000+00:00,16,38,4230,7778,1892
2023-09-03T14:18:02.300000+00:00,16,38,4054,7625,1896
2023-09-03T14:18:02.480000+00:00,16,38,3932,7519,1899
2023-09-03T14:18:02.660000+00:00,16,38,3810,7414,1898
2023-09-03T14:18:02.980000+00:00,16,38,3500,7144,1904
2023-09-03T14:18:03.361000+00:00,16,38,3339,7003,1906
2023-09-03T14:18:03.520000+00:00,16,38,3233,6911,1907
2023-09-03T14:18:03.700000+00:00,16,38,3117,6811,1908
2023-09-03T14:18:03.921000+00:00,16,38,3016,6722,1909
2023-09-03T14:18:04.120000+00:00,16,38,2918,6635,1909
2023-09-03T14:18:04.440000+00:00,16,38,2733,6457,1909
2023-09-03T14:18:04.799000+00:00,16,38,2657,6366,1909
2023-09-03T14:18:04.959000+00:00,16,38,2617,6303,1908
2023-09-03T14:18:05.179000+00:00,16,38,2577,6209,1907
2023-09-03T14:18:05.459000+00:00,16,38,2550,6076,1907
2023-09-03T14:18:05.679000+00:00,16,38,2544,5966,1907
2023-09-03T14:18:05.880000+00:00,16,38,2545,5867,1906
2023-09-03T14:18:06.120000+00:00,16,38,2545,5718,1906
2023-09-03T14:18:06.519000+00:00,16,38,2537,5546,1905
2023-09-03T14:18:06.760000+00:00,16,38,2519,5424,1904
2023-09-03T14:18:06.960000+00:00,16,38,2468,5250,1902
2023-09-03T14:18:07.220000+00:00,16,38,2444,5190,1902
2023-09-03T14:18:07.600000+00:00,16,38,2347,5005,1901
2023-09-03T14:18:07.760000+00:00,16,38,2294,4931,1900
2023-09-03T14:18:08.020000+00:00,16,38,2187,4808,1899
2023-09-03T14:18:08.260000+00:00,16,38,2092,4712,1899
2023-09-03T14:18:08.499000+00:00,16,38,1993,4604,1898
2023-09-03T14:18:08.759000+00:00,16,38,1870,4403,1898
2023-09-03T14:18:09.200000+00:00,16,38,1802,4203,1897
2023-09-03T14:18:09.400000+00:00,16,38,1771,4070,1897
2023-09-03T14:18:09.580000+00:00,16,38,1750,3949,1896
2023-09-03T14:18:09.820000+00:00,16,38,1726,3711,1895
2023-09-03T14:18:10.260000+00:00,16,38,1704,3467,1894
2023-09-03T14:18:10.480000+00:00,16,38,1689,3307,1893
2023-09-03T14:18:10.701000+00:00,16,38,1672,3145,1893
2023-09-03T14:18:10.840000+00:00,16,38,1662,3042,1892
2023-09-03T14:18:11.039000+00:00,16,38,1650,2910,1891
2023-09-03T14:18:11.359000+00:00,16,38,1637,2759,1890
2023-09-03T14:18:11.619000+00:00,16,38,1618,2559,1889
2023-09-03T14:18:11.919000+00:00,16,38,1586,2211,1886
2023-09-03T14:18:12.360000+00:00,16,38,1564,1969,1885
2023-09-03T14:18:12.579000+00:00,16,38,1548,1789,1884
2023-09-03T14:18:12.779000+00:00,16,38,1533,1625,1883
2023-09-03T14:18:12.940000+00:00,16,38,1513,1410,1881
2023-09-03T14:18:13.399000+00:00,16,38,1458,818,1877
2023-09-03T14:18:13.720000+00:00,16,38,1444,665,1876
2023-09-03T14:18:13.879000+00:00,16,38,1432,528,1876
2023-09-03T14:18:14.179000+00:00,16,38,1408,270,1874
2023-09-03T14:18:14.439000+00:00,16,38,1387,46,1873
2023-09-03T14:18:14.660000+00:00,16,38,1370,-144,1872
2023-09-03T14:18:14.880000+00:00,16,38,1342,-442,1870
2023-09-03T14:18:15.240000+00:00,16,38,1312,-776,1868
2023-09-03T14:18:15.660000+00:00,16,38,1289,-1024,1867
2023-09-03T14:18:15.920000+00:00,16,38,1268,-1255,1866
2023-09-03T14:18:16.100000+00:00,16,38,1253,-1415,1866
2023-09-03T14:18:16.340000+00:00,16,38,1233,-1629,1864
2023-09-03T14:18:16.560000+00:00,16,38,1215,-1826,1863
2023-09-03T14:18:16.740000+00:00,16,38,1200,-1987,1862
2023-09-03T14:18:16.940000+00:00,16,38,1184,-2167,1861
2023-09-03T14:18:17.100000+00:00,16,38,1171,-2312,1860
2023-09-03T14:18:17.261000+00:00,16,38,1157,-2457,1859
2023-09-03T14:18:17.561000+00:00,16,38,1130,-2751,1857
2023-09-03T14:18:17.800000+00:00,16,38,1108,-2991,1856
2023-09-03T14:18:17.859000+00:00,16,38,1103,-3046,1855
2023-09-03T14:18:18.139000+00:00,16,38,1080,-3302,1854
2023-09-03T14:18:18.400000+00:00,16,38,1052,-3597,1853
2023-09-03T14:18:18.799000+00:00,16,38,1022,-3911,1851
2023-09-03T14:18:18.980000+00:00,16,38,994,-4188,1850
2023-09-03T14:18:19.460000+00:00,16,38,957,-4516,1848
2023-09-03T14:18:19.639000+00:00,16,38,936,-4665,1848
2023-09-03T14:18:19.820000+00:00,16,38,913,-4802,1847
2023-09-03T14:18:20.880000+00:00,16,38,707,-5429,1844
2023-09-03T14:18:21.080000+00:00,16,38,646,-5515,1843
2023-09-03T14:18:21.259000+00:00,16,38,529,-5630,1842
2023-09-03T14:18:21.720000+00:00,16,38,394,-5717,1843
2023-09-03T14:18:21.960000+00:00,16,38,284,-5762,1843
2023-09-03T14:18:22.119000+00:00,16,38,207,-5783,1843
2023-09-03T14:18:22.320000+00:00,16,38,108,-5798,1843
2023-09-03T14:18:22.500000+00:00,16,38,17,-5801,1843
2023-09-03T14:18:22.820000+00:00,16,38,-146,-5784,1844
2023-09-03T14:18:22.980000+00:00,16,38,-228,-5765,1843
2023-09-03T14:18:23.160000+00:00,16,38,-320,-5736,1844
2023-09-03T14:18:23.360000+00:00,16,38,-421,-5695,1844
2023-09-03T14:18:23.580000+00:00,16,38,-548,-5627,1845
2023-09-03T14:18:23.860000+00:00,16,38,-681,-5536,1844
2023-09-03T14:18:23.960000+00:00,16,38,-727,-5499,1845
2023-09-03T14:18:24.160000+00:00,16,38,-816,-5419,1846
2023-09-03T14:18:24.399000+00:00,16,38,-917,-5311,1846
2023-09-03T14:18:24.600000+00:00,16,38,-996,-5213,1846
2023-09-03T14:18:24.779000+00:00,16,38,-1062,-5118,1847
2023-09-03T14:18:25.079000+00:00,16,38,-1163,-4947,1848
2023-09-03T14:18:25.259000+00:00,16,38,-1251,-4763,1849
2023-09-03T14:18:25.619000+00:00,16,38,-1334,-4540,1850
2023-09-03T14:18:26.119000+00:00,16,38,-1409,-4263,1852
2023-09-03T14:18:26.280000+00:00,16,38,-1445,-4075,1853
2023-09-03T14:18:26.679000+00:00,16,38,-1474,-3853,1854
2023-09-03T14:18:26.920000+00:00,16,38,-1487,-3671,1855
2023-09-03T14:18:27.080000+00:00,16,38,-1493,-3547,1856
2023-09-03T14:18:27.320000+00:00,16,38,-1498,-3360,1857
2023-09-03T14:18:27.539000+00:00,16,38,-1499,-3091,1858
2023-09-03T14:18:27.940000+00:00,16,38,-1495,-2753,1861
2023-09-03T14:18:28.240000+00:00,16,38,-1492,-2623,1861
2023-09-03T14:18:28.460000+00:00,16,38,-1486,-2442,1862
2023-09-03T14:18:28.620000+00:00,16,38,-1481,-2310,1863
2023-09-03T14:18:28.800000+00:00,16,38,-1475,-2160,1864
2023-09-03T14:18:29.140000+00:00,16,38,-1456,-1807,1866
2023-09-03T14:18:29.500000+00:00,16,38,-1441,-1569,1868
2023-09-03T14:18:29.780000+00:00,16,38,-1418,-1243,1869
2023-09-03T14:18:30.060000+00:00,16,38,-1406,-1087,1870
2023-09-03T14:18:30.380000+00:00,16,38,-1389,-865,1871
2023-09-03T14:18:30.601000+00:00,16,39,-1363,-549,1872
2023-09-03T14:18:30.919000+00:00,16,39,-1349,-390,1873
2023-09-03T14:18:31.199000+00:00,16,39,-1320,-71,1874
2023-09-03T14:18:31.499000+00:00,16,39,-1303,124,1875
2023-09-03T14:18:31.819000+00:00,16,39,-1278,411,1877
2023-09-03T14:18:32.079000+00:00,16,39,-1258,646,1878
2023-09-03T14:18:32.159000+00:00,16,39,-1252,719,1878
2023-09-03T14:18:32.419000+00:00,16,39,-1231,955,1880
2023-09-03T14:18:32.639000+00:00,16,39,-1214,1157,1881
2023-09-03T14:18:32.820000+00:00,16,39,-1200,1323,1882
2023-09-03T14:18:33.080000+00:00,16,39,-1179,1561,1883
2023-09-03T14:18:33.300000+00:00,16,39,-1161,1764,1884
2023-09-03T14:18:33.519000+00:00,16,39,-1138,2042,1885
2023-09-03T14:18:33.740000+00:00,16,39,-1126,2172,1886
2023-09-03T14:18:34.059000+00:00,16,39,-1101,2470,1888
2023-09-03T14:18:34.220000+00:00,16,39,-1088,2620,1888
2023-09-03T14:18:34.520000+00:00,16,39,-1055,2994,1890
2023-09-03T14:18:34.960000+00:00,16,39,-1028,3312,1892
2023-09-03T14:18:35.140000+00:00,16,39,-1002,3612,1893
2023-09-03T14:18:35.520000+00:00,16,39,-983,3836,1895
2023-09-03T14:18:35.760000+00:00,16,39,-957,4136,1896
2023-09-03T14:18:36.180000+00:00,16,39,-930,4455,1897
2023-09-03T14:18:36.360000+00:00,16,39,-915,4623,1898
2023-09-03T14:18:36.581000+00:00,16,39,-894,4866,1900
2023-09-03T14:18:36.920000+00:00,16,39,-870,5146,1901
2023-09-03T14:18:37.040000+00:00,16,39,-860,5258,1902
2023-09-03T14:18:37.240000+00:00,16,39,-844,5444,1902
2023-09-03T14:18:37.539000+00:00,16,39,-821,5722,1904
2023-09-03T14:18:37.819000+00:00,16,39,-781,6188,1907
2023-09-03T14:18:38.240000+00:00,16,39,-761,6425,1908
2023-09-03T14:18:38.419000+00:00,16,39,-747,6587,1909
2023-09-03T14:18:38.619000+00:00,16,39,-732,6766,1910
2023-09-03T14:18:38.800000+00:00,16,39,-719,6921,1911
2023-09-03T14:18:39.060000+00:00,16,39,-697,7188,1912
2023-09-03T14:18:39.380000+00:00,16,39,-683,7360,1913
2023-09-03T14:18:39.680000+00:00,16,39,-662,7615,1914
2023-09-03T14:18:40.039000+00:00,16,39,-644,7806,1915
2023-09-03T14:18:40.540000+00:00,16,39,-624,7969,1917
2023-09-03T14:18:40.899000+00:00,16,39,-600,8071,1918
2023-09-03T14:18:41.159000+00:00,16,39,-561,8165,1918
2023-09-03T14:18:41.460000+00:00,16,39,-534,8208,1919
2023-09-03T14:18:41.800000+00:00,16,39,-461,8276,1919
2023-09-03T14:18:42.060000+00:00,16,39,-430,8291,1920
2023-09-03T14:18:42.360000+00:00,16,39,-372,8307,1920
2023-09-03T14:18:42.600000+00:00,16,39,-310,8319,1920
2023-09-03T14:18:43.020000+00:00,16,39,-247,8339,1920
2023-09-03T14:18:43.280000+00:00,16,39,-206,8367,1920
2023-09-03T14:18:43.440000+00:00,16,39,-176,8405,1921
2023-09-03T14:18:43.820000+00:00,16,39,-157,8453,1922
2023-09-03T14:18:43.941000+00:00,16,39,-152,8475,1922
2023-09-03T14:18:44.200000+00:00,16,39,-144,8521,1922
2023-09-03T14:18:44.460000+00:00,16,39,-141,8569,1923
2023-09-03T14:18:44.639000+00:00,16,39,-142,8602,1923
2023-09-03T14:18:44.859000+00:00,16,39,-145,8644,1923
2023-09-03T14:18:45.020000+00:00,16,39,-149,8676,1923
2023-09-03T14:18:45.380000+00:00,16,39,-164,8753,1924
2023-09-03T14:18:45.540000+00:00,16,39,-179,8814,1924
2023-09-03T14:18:45.920000+00:00,16,39,-198,8887,1925
2023-09-03T14:18:46.200000+00:00,16,39,-230,9003,1925
2023-09-03T14:18:46.480000+00:00,16,39,-243,9054,1925
2023-09-03T14:18:46.740000+00:00,16,39,-266,9142,1926
2023-09-03T14:18:46.980000+00:00,16,39,-288,9229,1926
2023-09-03T14:18:47.080000+00:00,16,39,-297,9267,1926
2023-09-03T14:18:47.399000+00:00,16,39,-337,9437,1928
2023-09-03T14:18:47.699000+00:00,16,39,-356,9525,1928
2023-09-03T14:18:47.920000+00:00,16,39,-375,9629,1928
2023-09-03T14:18:48.860000+00:00,16,39,-423,10135,1931
2023-09-03T14:18:49.160000+00:00,16,39,-427,10316,1932
2023-09-03T14:18:49.200000+00:00,16,39,-427,10341,1932
2023-09-03T14:18:49.480000+00:00,16,39,-425,10518,1933
2023-09-03T14:18:49.700000+00:00,16,39,-418,10728,1934
2023-09-03T14:18:50.140000+00:00,16,39,-395,11055,1935
2023-09-03T14:18:50.481000+00:00,16,39,-380,11195,1936
2023-09-03T14:18:50.639000+00:00,16,39,-366,11308,1936
2023-09-03T14:18:50.839000+00:00,16,39,-341,11476,1936
2023-09-03T14:18:51.179000+00:00,16,39,-291,11721,1936
2023-09-03T14:18:51.320000+00:00,16,39,-266,11822,1936
2023-09-03T14:18:51.540000+00:00,16,39,-218,11981,1936
2023-09-03T14:18:51.759000+00:00,16,39,-163,12140,1936
2023-09-03T14:18:51.979000+00:00,16,39,-98,12299,1936
2023-09-03T14:18:52.239000+00:00,16,39,34,12567,1937
2023-09-03T14:18:52.640000+00:00,16,39,150,12759,1936
2023-09-03T14:18:52.900000+00:00,16,39,289,12957,1937
2023-09-03T14:18:53.320000+00:00,16,39,501,13202,1938
2023-09-03T14:18:53.520000+00:00,16,39,646,13340,1938
2023-09-03T14:18:53.840000+00:00,16,39,826,13490,1939
2023-09-03T14:18:54.060000+00:00,16,39,976,13600,1940
2023-09-03T14:18:54.180000+00:00,16,39,1060,13656,1940
2023-09-03T14:18:54.479000+00:00,16,39,1278,13787,1941
2023-09-03T14:18:54.740000+00:00,16,39,1507,13904,1943
2023-09-03T14:18:55.160000+00:00,16,39,1808,14031,1944
2023-09-03T14:18:55.319000+00:00,16,39,1939,14076,1946
2023-09-03T14:18:55.560000+00:00,16,39,2147,14136,1947
2023-09-03T14:18:55.800000+00:00,16,39,2373,14188,1949
2023-09-03T14:18:56.060000+00:00,16,39,2579,14227,1951
2023-09-03T14:18:56.421000+00:00,16,39,2975,14286,1955
2023-09-03T14:18:56.701000+00:00,16,39,3131,14305,1956
2023-09-03T14:18:56.940000+00:00,16,39,3340,14326,1957
2023-09-03T14:18:57.219000+00:00,16,39,3584,14347,1959
2023-09-03T14:18:57.339000+00:00,16,39,3811,14365,1961
2023-09-03T14:18:57.759000+00:00,16,39,4056,14387,1963
2023-09-03T14:18:58.039000+00:00,16,39,4312,14407,1964
2023-09-03T14:18:58.239000+00:00,16,39,4480,14419,1965
2023-09-03T14:18:58.400000+00:00,16,39,4724,14435,1967
2023-09-03T14:18:58.859000+00:00,16,39,5020,14451,1967
2023-09-03T14:18:59.059000+00:00,16,39,5194,14459,1967
2023-09-03T14:18:59.240000+00:00,16,39,5350,14466,1967
